age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
42.0,1,0,1,0,685.0,1,0,2,30.0,8,204.0,4.0,-1.0,0.0,0
38.0,4,0,2,0,3462.0,1,0,2,30.0,8,162.0,1.0,-1.0,0.0,0
30.0,1,1,0,0,-430.0,1,0,2,30.0,8,643.0,5.0,-1.0,0.0,0
35.0,2,1,2,0,512.0,1,0,2,30.0,8,643.0,1.0,-1.0,0.0,0
28.0,1,0,0,0,410.0,1,0,2,30.0,8,643.0,3.0,-1.0,0.0,0
41.0,6,2,2,0,3462.0,1,0,2,30.0,8,96.0,2.0,-1.0,0.0,0
43.0,1,1,1,0,1559.0,1,0,2,30.0,8,123.0,1.0,-1.0,0.0,0
51.0,2,1,2,0,267.0,1,0,2,30.0,8,56.0,1.0,-1.0,0.0,0
45.0,0,1,1,0,840.0,1,0,2,30.0,8,54.0,3.0,-1.0,0.0,0
27.0,1,1,0,0,713.0,1,0,2,30.0,8,152.0,4.0,-1.0,0.0,0
39.0,1,1,0,0,882.0,1,0,2,30.0,8,25.0,4.0,-1.0,0.0,0
49.0,1,1,0,0,130.0,0,0,2,30.0,8,139.0,2.0,-1.0,0.0,0
32.0,7,2,1,0,1659.0,1,0,2,30.0,8,120.0,6.0,-1.0,0.0,0
39.0,6,1,2,0,3246.0,1,0,2,30.0,8,491.0,1.0,-1.0,0.0,0
43.0,1,2,0,0,30.0,1,0,2,30.0,8,379.0,6.0,-1.0,0.0,0
40.0,9,1,1,0,-28.0,1,1,2,30.0,8,289.0,2.0,-1.0,0.0,0
35.0,1,0,1,0,52.0,1,0,2,30.0,8,574.0,1.0,-1.0,0.0,0
45.0,1,1,1,0,818.0,1,0,2,30.0,8,343.0,3.0,-1.0,0.0,0
26.0,9,2,2,0,686.0,1,0,2,30.0,8,98.0,2.0,-1.0,0.0,0
52.0,4,0,2,0,2909.0,1,0,2,30.0,8,110.0,1.0,-1.0,0.0,0
50.0,9,1,1,0,1093.0,1,0,2,30.0,8,319.0,1.0,-1.0,0.0,0
42.0,4,1,1,0,1607.0,1,0,2,30.0,8,108.0,1.0,-1.0,0.0,0
38.0,9,1,1,0,226.0,1,0,2,30.0,8,643.0,3.0,-1.0,0.0,1
35.0,4,1,2,0,-65.0,1,0,2,30.0,8,80.0,3.0,-1.0,0.0,0
35.0,4,2,2,0,4.0,1,0,2,30.0,8,449.0,1.0,-1.0,0.0,0
39.0,4,1,1,0,1034.0,1,0,2,30.0,8,306.0,1.0,-1.0,0.0,0
32.0,1,1,1,0,-63.0,1,0,2,30.0,8,198.0,1.0,-1.0,0.0,0
40.0,1,1,1,0,737.0,1,0,2,30.0,8,135.0,2.0,-1.0,0.0,0
42.0,10,1,1,0,3462.0,1,0,2,30.0,8,69.0,1.0,-1.0,0.0,0
37.0,7,1,2,0,0.0,1,0,2,30.0,8,55.0,1.0,-1.0,0.0,0
40.0,4,1,2,0,0.0,1,0,2,30.0,8,138.0,1.0,-1.0,0.0,0
46.0,7,1,1,0,1227.0,1,1,2,30.0,8,135.0,1.0,-1.0,0.0,0
42.0,7,1,1,0,508.0,1,0,2,30.0,8,70.0,1.0,-1.0,0.0,0
33.0,1,2,1,0,-147.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,0
35.0,0,2,2,0,0.0,0,0,2,30.0,8,327.0,1.0,-1.0,0.0,0
55.0,1,1,0,0,828.0,1,0,2,30.0,8,246.0,1.0,-1.0,0.0,0
43.0,1,1,0,1,1202.0,0,0,2,30.0,8,295.0,1.0,-1.0,0.0,0
52.0,9,1,2,0,1405.0,1,1,2,30.0,8,255.0,1.0,-1.0,0.0,0
60.0,1,1,1,0,2620.0,1,0,2,30.0,8,523.0,1.0,-1.0,0.0,0
49.0,9,2,1,0,74.0,1,0,2,30.0,8,130.0,1.0,-1.0,0.0,0
58.0,5,1,1,0,1874.0,0,0,2,30.0,8,103.0,5.0,-1.0,0.0,0
29.0,0,1,1,0,396.0,1,0,2,30.0,8,205.0,2.0,-1.0,0.0,0
37.0,4,1,2,0,569.0,1,0,2,30.0,8,92.0,1.0,-1.0,0.0,0
36.0,1,2,1,0,366.0,1,1,2,30.0,8,643.0,2.0,-1.0,0.0,1
37.0,9,2,1,0,428.0,1,0,2,30.0,8,107.0,1.0,-1.0,0.0,0
45.0,3,0,0,0,413.0,1,0,2,30.0,8,65.0,1.0,-1.0,0.0,0
51.0,0,1,1,0,3462.0,1,0,2,30.0,8,556.0,1.0,-1.0,0.0,0
40.0,4,1,2,0,2147.0,1,0,2,30.0,8,115.0,1.0,-1.0,0.0,0
43.0,1,1,1,0,1096.0,0,1,2,30.0,8,180.0,1.0,-1.0,0.0,0
41.0,0,2,2,0,1455.0,1,0,2,30.0,8,87.0,1.0,-1.0,0.0,0
35.0,9,2,1,0,-54.0,1,0,2,30.0,8,70.0,2.0,-1.0,0.0,0
54.0,4,0,2,0,129.0,1,0,2,30.0,8,132.0,1.0,-1.0,0.0,0
36.0,4,1,2,0,722.0,1,0,2,30.0,8,312.0,1.0,-1.0,0.0,0
42.0,4,1,2,0,1767.0,1,0,2,30.0,8,283.0,1.0,-1.0,0.0,0
29.0,4,1,2,0,1671.0,1,0,2,30.0,8,182.0,1.0,-1.0,0.0,0
45.0,1,1,1,0,130.0,1,0,2,30.0,8,127.0,1.0,-1.0,0.0,0
37.0,4,0,2,0,241.0,1,0,2,30.0,8,126.0,1.0,-1.0,0.0,0
36.0,7,1,1,0,-260.0,1,0,2,30.0,8,91.0,2.0,-1.0,0.0,0
45.0,1,1,1,0,1964.0,1,0,2,30.0,8,78.0,1.0,-1.0,0.0,0
38.0,4,1,2,0,3462.0,1,0,2,30.0,8,417.0,1.0,-1.0,0.0,0
50.0,7,1,1,0,992.0,1,0,2,30.0,8,407.0,1.0,-1.0,0.0,0
38.0,0,0,1,0,661.0,1,0,2,30.0,8,160.0,1.0,-1.0,0.0,0
49.0,0,1,1,0,-209.0,0,0,2,30.0,8,171.0,1.0,-1.0,0.0,0
59.0,5,1,1,0,3462.0,0,0,2,30.0,8,210.0,1.0,-1.0,0.0,0
37.0,4,0,1,0,16.0,1,0,2,30.0,8,638.0,1.0,-1.0,0.0,1
46.0,4,1,2,0,583.0,1,0,2,30.0,8,135.0,3.0,-1.0,0.0,0
37.0,1,1,1,0,-510.0,1,0,2,30.0,8,461.0,1.0,-1.0,0.0,0
35.0,4,2,2,0,565.0,1,0,2,30.0,8,643.0,1.0,-1.0,0.0,1
48.0,0,0,1,0,132.0,1,0,2,30.0,8,171.0,1.0,-1.0,0.0,0
48.0,9,1,1,1,0.0,0,0,2,30.0,8,643.0,1.0,-1.0,0.0,1
28.0,0,1,1,0,3462.0,1,0,2,30.0,8,68.0,2.0,-1.0,0.0,0
38.0,4,2,2,0,-974.0,1,0,2,30.0,8,120.0,3.0,-1.0,0.0,0
34.0,7,1,1,0,457.0,1,0,2,30.0,8,67.0,2.0,-1.0,0.0,0
37.0,1,1,1,0,421.0,0,1,2,30.0,8,381.0,2.0,-1.0,0.0,0
41.0,0,0,1,0,2397.0,1,0,2,30.0,8,278.0,2.0,-1.0,0.0,0
36.0,4,2,2,0,1089.0,1,0,2,30.0,8,126.0,1.0,-1.0,0.0,0
42.0,9,1,1,0,-350.0,1,1,2,30.0,8,149.0,1.0,-1.0,0.0,0
54.0,9,0,1,0,814.0,1,0,2,30.0,8,95.0,1.0,-1.0,0.0,0
37.0,4,2,1,0,3167.0,1,0,2,30.0,8,197.0,1.0,-1.0,0.0,0
34.0,4,1,2,0,362.0,1,0,2,30.0,8,38.0,3.0,-1.0,0.0,0
32.0,1,2,0,0,315.0,1,0,2,30.0,8,61.0,2.0,-1.0,0.0,0
31.0,1,1,1,1,-13.0,1,0,2,30.0,8,176.0,4.0,-1.0,0.0,0
27.0,7,2,1,0,437.0,1,1,2,30.0,8,275.0,2.0,-1.0,0.0,0
33.0,1,1,0,0,1002.0,1,0,2,30.0,8,201.0,4.0,-1.0,0.0,0
57.0,5,2,2,0,2528.0,1,1,2,30.0,8,643.0,1.0,-1.0,0.0,0
29.0,4,1,2,0,239.0,1,0,2,30.0,8,143.0,4.0,-1.0,0.0,0
32.0,7,1,1,0,241.0,0,0,2,30.0,8,197.0,3.0,-1.0,0.0,0
51.0,4,0,2,0,986.0,0,0,2,30.0,8,143.0,2.0,-1.0,0.0,0
54.0,1,0,1,0,154.0,1,0,2,30.0,8,197.0,6.0,-1.0,0.0,0
45.0,9,1,1,0,3462.0,1,0,2,30.0,8,536.0,2.0,-1.0,0.0,0
35.0,4,2,2,0,644.0,1,0,2,30.0,8,120.0,2.0,-1.0,0.0,0
38.0,0,0,1,0,19.0,1,0,2,30.0,8,604.0,2.0,-1.0,0.0,1
43.0,0,0,2,0,1440.0,1,1,2,30.0,8,254.0,1.0,-1.0,0.0,0
53.0,9,1,1,0,2647.0,1,0,2,30.0,8,121.0,1.0,-1.0,0.0,0
36.0,1,1,0,0,243.0,1,1,2,30.0,8,118.0,2.0,-1.0,0.0,0
49.0,0,0,1,0,169.0,1,0,2,30.0,8,447.0,1.0,-1.0,0.0,0
39.0,1,0,1,0,160.0,1,0,2,30.0,8,151.0,2.0,-1.0,0.0,0
58.0,5,1,0,0,590.0,1,0,2,30.0,8,114.0,2.0,-1.0,0.0,0
40.0,7,1,0,0,1082.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,1
40.0,4,1,1,0,3462.0,1,0,2,30.0,8,115.0,1.0,-1.0,0.0,0
42.0,10,0,1,0,1713.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,1
44.0,4,1,2,0,3462.0,1,0,2,30.0,8,274.0,1.0,-1.0,0.0,0
37.0,7,1,1,0,-5.0,1,1,2,30.0,8,43.0,2.0,-1.0,0.0,0
53.0,9,0,0,0,3462.0,1,0,2,30.0,8,153.0,1.0,-1.0,0.0,0
38.0,9,1,1,0,175.0,1,0,2,30.0,8,264.0,1.0,-1.0,0.0,0
36.0,3,1,1,0,419.0,1,0,2,30.0,8,251.0,1.0,-1.0,0.0,0
46.0,4,0,2,0,3462.0,1,0,2,30.0,8,643.0,1.0,-1.0,0.0,1
44.0,4,0,2,0,1379.0,1,0,2,30.0,8,119.0,1.0,-1.0,0.0,0
32.0,0,1,1,0,1974.0,1,0,2,30.0,8,104.0,3.0,-1.0,0.0,0
50.0,1,1,0,0,1290.0,1,0,2,30.0,8,65.0,6.0,-1.0,0.0,0
39.0,9,2,2,0,3462.0,0,0,2,30.0,8,53.0,2.0,-1.0,0.0,0
55.0,10,2,0,0,5.0,1,0,2,30.0,8,63.0,2.0,-1.0,0.0,0
35.0,1,1,0,0,2205.0,1,0,2,30.0,8,199.0,3.0,-1.0,0.0,0
55.0,4,1,1,0,3462.0,1,0,2,30.0,8,75.0,1.0,-1.0,0.0,0
36.0,1,1,0,0,287.0,1,0,2,30.0,8,157.0,3.0,-1.0,0.0,0
32.0,4,1,2,0,132.0,1,0,2,30.0,8,565.0,2.0,-1.0,0.0,0
50.0,9,1,1,0,2062.0,0,0,2,30.0,8,165.0,1.0,-1.0,0.0,0
50.0,4,1,2,0,1158.0,1,0,2,30.0,8,150.0,1.0,-1.0,0.0,0
40.0,4,2,2,0,-199.0,1,1,2,30.0,8,109.0,1.0,-1.0,0.0,0
52.0,1,1,0,0,2144.0,1,0,2,30.0,8,60.0,1.0,-1.0,0.0,0
40.0,0,0,1,0,-105.0,1,0,2,30.0,8,385.0,2.0,-1.0,0.0,0
55.0,7,1,1,0,1210.0,1,0,2,30.0,8,643.0,1.0,-1.0,0.0,0
59.0,5,1,1,0,3462.0,1,0,2,30.0,8,161.0,1.0,-1.0,0.0,0
51.0,9,1,1,0,3462.0,1,0,2,30.0,8,448.0,1.0,-1.0,0.0,0
51.0,4,1,1,0,2632.0,0,0,2,30.0,8,137.0,1.0,-1.0,0.0,0
36.0,10,2,2,0,577.0,1,0,2,30.0,8,155.0,1.0,-1.0,0.0,0
40.0,0,1,1,0,1597.0,1,0,2,30.0,8,633.0,1.0,-1.0,0.0,0
37.0,6,0,2,0,1513.0,0,0,2,30.0,8,510.0,1.0,-1.0,0.0,0
51.0,1,1,1,0,1440.0,1,0,2,30.0,8,309.0,1.0,-1.0,0.0,0
58.0,6,1,1,0,1407.0,1,0,2,30.0,8,58.0,1.0,-1.0,0.0,0
39.0,9,1,2,0,123.0,1,0,2,30.0,8,127.0,1.0,-1.0,0.0,0
26.0,1,2,1,0,2.0,1,0,2,30.0,8,170.0,4.0,-1.0,0.0,0
41.0,1,1,1,0,629.0,1,1,2,30.0,8,208.0,2.0,-1.0,0.0,0
49.0,9,1,0,0,2343.0,1,0,2,30.0,8,129.0,2.0,-1.0,0.0,0
41.0,2,1,0,0,740.0,1,0,2,30.0,8,134.0,3.0,-1.0,0.0,0
41.0,1,1,1,0,438.0,1,0,2,30.0,8,129.0,3.0,-1.0,0.0,0
34.0,9,1,1,0,650.0,1,0,2,30.0,8,184.0,2.0,-1.0,0.0,0
49.0,9,1,1,0,2344.0,1,0,2,30.0,8,371.0,2.0,-1.0,0.0,0
45.0,0,1,1,0,820.0,1,0,2,30.0,8,145.0,2.0,-1.0,0.0,0
41.0,7,1,1,0,96.0,1,0,2,30.0,8,136.0,2.0,-1.0,0.0,0
53.0,4,1,2,0,3462.0,1,1,2,30.0,8,63.0,2.0,-1.0,0.0,0
42.0,1,1,1,0,2441.0,1,0,2,30.0,8,143.0,1.0,-1.0,0.0,0
51.0,4,1,2,0,0.0,1,0,2,30.0,8,151.0,1.0,-1.0,0.0,0
32.0,1,1,1,0,419.0,1,0,2,30.0,8,56.0,2.0,-1.0,0.0,0
47.0,1,1,0,0,176.0,1,0,2,30.0,8,35.0,1.0,-1.0,0.0,0
41.0,0,1,1,0,3462.0,0,0,2,30.0,8,298.0,3.0,-1.0,0.0,0
44.0,9,2,1,0,2403.0,1,0,2,30.0,8,158.0,1.0,-1.0,0.0,0
35.0,9,2,2,0,391.0,1,0,2,30.0,8,47.0,6.0,-1.0,0.0,0
44.0,0,1,1,0,14.0,0,1,2,30.0,8,643.0,5.0,-1.0,0.0,0
42.0,2,1,2,0,287.0,1,1,2,30.0,8,83.0,2.0,-1.0,0.0,0
44.0,1,2,0,0,787.0,1,0,2,30.0,8,570.0,2.0,-1.0,0.0,0
28.0,1,2,0,0,-232.0,1,0,2,30.0,8,557.0,2.0,-1.0,0.0,0
32.0,1,1,1,0,883.0,1,1,2,30.0,8,59.0,1.0,-1.0,0.0,0
44.0,0,1,1,0,734.0,1,0,2,30.0,8,38.0,5.0,-1.0,0.0,0
34.0,1,1,0,0,275.0,1,0,2,30.0,8,170.0,1.0,-1.0,0.0,0
37.0,9,1,1,0,3462.0,1,0,2,30.0,8,45.0,4.0,-1.0,0.0,0
60.0,0,1,1,0,3462.0,1,1,2,30.0,8,422.0,2.0,-1.0,0.0,0
45.0,7,1,1,0,475.0,1,0,2,30.0,8,230.0,2.0,-1.0,0.0,0
27.0,9,1,1,0,3462.0,1,0,2,30.0,8,141.0,6.0,-1.0,0.0,0
24.0,0,2,1,0,1235.0,1,1,2,30.0,8,76.0,3.0,-1.0,0.0,0
35.0,9,0,1,0,3462.0,1,0,2,30.0,8,643.0,6.0,-1.0,0.0,1
52.0,0,1,0,0,321.0,1,0,2,30.0,8,141.0,4.0,-1.0,0.0,0
45.0,1,1,1,0,159.0,1,1,2,30.0,8,251.0,2.0,-1.0,0.0,0
29.0,7,1,1,0,-443.0,1,0,2,30.0,8,238.0,3.0,-1.0,0.0,0
34.0,9,0,1,0,1451.0,1,0,2,30.0,8,643.0,6.0,-1.0,0.0,1
24.0,9,2,1,0,278.0,1,0,2,30.0,8,111.0,1.0,-1.0,0.0,0
41.0,0,1,1,0,-111.0,1,0,2,30.0,8,84.0,3.0,-1.0,0.0,0
37.0,4,2,2,0,614.0,1,0,2,30.0,8,371.0,2.0,-1.0,0.0,0
51.0,4,0,2,0,1267.0,1,0,2,30.0,8,254.0,2.0,-1.0,0.0,0
37.0,9,2,1,0,786.0,1,0,2,30.0,8,103.0,2.0,-1.0,0.0,0
51.0,4,1,2,0,307.0,1,0,2,30.0,8,206.0,2.0,-1.0,0.0,0
29.0,6,2,2,0,121.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,1
35.0,1,1,1,0,535.0,1,0,2,30.0,8,265.0,3.0,-1.0,0.0,0
44.0,9,1,1,0,858.0,0,0,2,30.0,8,567.0,2.0,-1.0,0.0,0
27.0,1,1,1,0,1341.0,1,1,2,30.0,8,254.0,2.0,-1.0,0.0,0
43.0,0,1,1,0,3462.0,1,0,2,30.0,8,464.0,2.0,-1.0,0.0,0
32.0,7,1,1,0,-34.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,1
51.0,3,1,2,0,3122.0,1,0,2,30.0,8,33.0,2.0,-1.0,0.0,0
44.0,9,1,1,0,561.0,1,0,2,30.0,8,613.0,2.0,-1.0,0.0,0
45.0,1,1,0,0,676.0,1,0,2,30.0,8,156.0,4.0,-1.0,0.0,0
45.0,9,2,1,0,3462.0,1,1,2,30.0,8,643.0,3.0,-1.0,0.0,0
57.0,9,1,1,0,0.0,1,1,2,30.0,8,200.0,2.0,-1.0,0.0,0
46.0,9,1,1,0,49.0,1,0,2,30.0,8,96.0,3.0,-1.0,0.0,0
36.0,1,1,1,0,740.0,1,0,2,30.0,8,171.0,2.0,-1.0,0.0,0
49.0,4,1,2,0,1216.0,1,1,2,30.0,8,244.0,2.0,-1.0,0.0,0
42.0,1,1,0,0,188.0,1,0,2,30.0,8,53.0,5.0,-1.0,0.0,0
51.0,4,1,1,0,614.0,1,1,2,30.0,8,91.0,2.0,-1.0,0.0,0
35.0,1,1,0,0,361.0,1,0,2,30.0,8,185.0,3.0,-1.0,0.0,0
49.0,4,0,2,0,-2049.0,1,0,2,30.0,8,169.0,3.0,-1.0,0.0,0
47.0,1,1,1,0,1794.0,1,1,2,30.0,8,515.0,2.0,-1.0,0.0,0
27.0,7,2,2,0,3021.0,1,0,2,30.0,8,388.0,6.0,-1.0,0.0,0
43.0,1,1,0,0,3462.0,0,0,2,30.0,8,192.0,4.0,-1.0,0.0,0
52.0,0,1,0,0,2255.0,1,0,2,30.0,8,178.0,2.0,-1.0,0.0,0
32.0,4,0,2,0,1589.0,1,0,2,30.0,8,422.0,6.0,-1.0,0.0,0
29.0,7,0,1,0,590.0,1,0,2,30.0,8,76.0,2.0,-1.0,0.0,0
50.0,10,1,1,0,3462.0,1,0,2,30.0,8,643.0,3.0,-1.0,0.0,1
29.0,6,2,2,0,579.0,0,0,2,30.0,8,296.0,2.0,-1.0,0.0,0
39.0,10,2,1,0,356.0,1,0,2,30.0,8,462.0,2.0,-1.0,0.0,0
51.0,1,1,1,0,1374.0,1,0,2,30.0,8,378.0,1.0,-1.0,0.0,0
35.0,1,1,1,0,698.0,1,1,2,30.0,8,643.0,3.0,-1.0,0.0,1
32.0,0,0,2,0,-127.0,1,0,2,30.0,8,288.0,4.0,-1.0,0.0,0
39.0,4,1,2,0,564.0,1,0,2,30.0,8,136.0,2.0,-1.0,0.0,0
43.0,4,2,2,0,690.0,1,0,2,30.0,8,58.0,1.0,-1.0,0.0,0
38.0,4,1,2,0,2548.0,1,0,2,30.0,8,60.0,1.0,-1.0,0.0,0
45.0,4,1,2,0,2022.0,0,0,2,30.0,8,340.0,1.0,-1.0,0.0,0
43.0,0,0,1,0,729.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,0
52.0,4,1,2,0,1065.0,1,1,2,30.0,8,159.0,1.0,-1.0,0.0,0
40.0,0,2,1,0,2002.0,1,0,2,30.0,8,113.0,1.0,-1.0,0.0,0
35.0,8,2,1,0,2960.0,1,0,2,30.0,8,123.0,2.0,-1.0,0.0,0
44.0,1,1,1,0,3224.0,1,0,2,30.0,8,306.0,1.0,-1.0,0.0,0
42.0,0,0,1,0,435.0,1,0,2,30.0,8,148.0,1.0,-1.0,0.0,0
29.0,1,1,0,0,200.0,1,0,2,30.0,8,322.0,2.0,-1.0,0.0,0
51.0,9,0,1,0,468.0,1,0,2,30.0,8,475.0,4.0,-1.0,0.0,0
41.0,3,1,2,0,783.0,1,0,2,30.0,8,130.0,2.0,-1.0,0.0,0
54.0,6,1,1,0,3462.0,1,0,2,30.0,8,183.0,2.0,-1.0,0.0,0
42.0,9,0,1,0,3043.0,1,1,2,30.0,8,224.0,5.0,-1.0,0.0,0
45.0,7,2,1,0,482.0,1,1,2,30.0,8,637.0,2.0,-1.0,0.0,0
42.0,9,1,1,0,3462.0,1,0,2,30.0,8,88.0,2.0,-1.0,0.0,0
53.0,4,1,2,0,-601.0,1,0,2,30.0,8,509.0,2.0,-1.0,0.0,0
48.0,9,1,1,0,2005.0,1,0,2,30.0,8,152.0,1.0,-1.0,0.0,0
35.0,4,2,2,0,0.0,1,0,2,30.0,8,147.0,1.0,-1.0,0.0,0
32.0,0,0,1,0,-19.0,1,0,2,30.0,8,97.0,2.0,-1.0,0.0,0
35.0,4,0,2,0,3254.0,0,0,2,30.0,8,337.0,3.0,-1.0,0.0,0
46.0,1,1,0,0,-287.0,1,0,2,30.0,8,113.0,3.0,-1.0,0.0,0
48.0,7,1,1,0,3462.0,1,0,2,30.0,8,465.0,3.0,-1.0,0.0,0
31.0,9,0,1,0,646.0,1,0,2,30.0,8,294.0,3.0,-1.0,0.0,0
28.0,4,2,2,0,0.0,1,0,2,30.0,8,224.0,4.0,-1.0,0.0,0
36.0,9,2,1,0,3462.0,1,0,2,30.0,8,643.0,3.0,-1.0,0.0,1
31.0,4,2,2,0,453.0,1,0,2,30.0,8,58.0,3.0,-1.0,0.0,0
49.0,6,1,1,0,2061.0,1,1,2,30.0,8,137.0,3.0,-1.0,0.0,0
43.0,4,1,2,0,19.0,1,0,2,30.0,8,126.0,2.0,-1.0,0.0,0
53.0,4,1,2,0,1144.0,1,0,2,30.0,8,142.0,2.0,-1.0,0.0,0
35.0,1,2,1,0,-257.0,1,0,2,30.0,8,312.0,6.0,-1.0,0.0,0
31.0,9,0,1,0,342.0,1,0,2,30.0,8,34.0,2.0,-1.0,0.0,0
39.0,9,1,1,0,839.0,0,0,2,30.0,8,643.0,2.0,-1.0,0.0,0
41.0,7,1,0,0,373.0,1,0,2,30.0,8,240.0,2.0,-1.0,0.0,0
56.0,4,1,2,0,-45.0,1,0,2,30.0,8,116.0,6.0,-1.0,0.0,0
37.0,9,1,1,0,1120.0,1,0,2,30.0,8,103.0,5.0,-1.0,0.0,0
37.0,9,1,1,0,-403.0,1,0,2,30.0,8,31.0,6.0,-1.0,0.0,0
31.0,1,2,1,0,-219.0,1,0,2,30.0,8,66.0,2.0,-1.0,0.0,0
51.0,5,1,0,0,752.0,1,0,2,30.0,8,214.0,2.0,-1.0,0.0,0
25.0,4,2,1,0,17.0,1,0,2,30.0,8,65.0,2.0,-1.0,0.0,0
53.0,7,1,1,0,2719.0,1,0,2,30.0,8,80.0,2.0,-1.0,0.0,0
53.0,1,0,0,0,2656.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,1
45.0,9,1,1,0,2124.0,1,0,2,30.0,8,84.0,3.0,-1.0,0.0,0
36.0,4,2,2,0,2806.0,1,0,2,30.0,8,358.0,4.0,-1.0,0.0,0
53.0,9,2,1,0,198.0,1,1,2,30.0,8,521.0,2.0,-1.0,0.0,0
32.0,0,1,1,0,305.0,1,0,2,30.0,8,200.0,3.0,-1.0,0.0,0
41.0,9,1,1,0,2990.0,1,0,2,30.0,8,62.0,3.0,-1.0,0.0,0
36.0,10,2,2,0,1316.0,1,0,2,30.0,8,265.0,2.0,-1.0,0.0,0
36.0,4,2,2,0,548.0,1,1,2,30.0,8,618.0,3.0,-1.0,0.0,0
27.0,7,2,1,0,2153.0,1,0,2,30.0,8,256.0,6.0,-1.0,0.0,0
36.0,0,1,1,0,1954.0,1,1,2,30.0,8,199.0,3.0,-1.0,0.0,0
32.0,9,2,1,0,562.0,1,0,2,30.0,8,643.0,3.0,-1.0,0.0,1
47.0,9,1,0,0,3462.0,1,0,2,30.0,8,643.0,3.0,-1.0,0.0,0
51.0,2,1,1,0,0.0,0,0,2,30.0,8,510.0,3.0,-1.0,0.0,0
38.0,4,2,2,0,126.0,1,0,2,30.0,8,355.0,2.0,-1.0,0.0,0
27.0,1,1,0,0,106.0,1,0,2,30.0,8,150.0,5.0,-1.0,0.0,0
41.0,4,0,1,0,2666.0,1,0,2,30.0,8,170.0,2.0,-1.0,0.0,0
49.0,1,1,1,0,366.0,1,1,2,30.0,8,191.0,3.0,-1.0,0.0,0
38.0,1,1,0,0,580.0,1,0,2,30.0,8,572.0,6.0,-1.0,0.0,0
44.0,9,1,1,0,0.0,1,0,2,30.0,8,243.0,3.0,-1.0,0.0,0
36.0,1,1,1,0,429.0,1,0,2,30.0,8,140.0,2.0,-1.0,0.0,0
55.0,9,1,1,0,2760.0,1,0,2,30.0,8,267.0,6.0,-1.0,0.0,0
47.0,9,1,1,0,1387.0,1,0,2,30.0,8,219.0,4.0,-1.0,0.0,0
48.0,1,1,1,0,1841.0,1,0,2,30.0,8,216.0,3.0,-1.0,0.0,0
27.0,9,2,1,0,430.0,1,1,2,30.0,8,78.0,3.0,-1.0,0.0,0
43.0,2,1,0,0,0.0,1,0,2,30.0,8,222.0,6.0,-1.0,0.0,0
40.0,4,2,2,0,402.0,1,0,2,30.0,8,243.0,3.0,-1.0,0.0,0
47.0,1,1,1,0,61.0,1,0,2,30.0,8,212.0,4.0,-1.0,0.0,0
44.0,9,0,1,0,752.0,1,0,2,30.0,8,363.0,3.0,-1.0,0.0,0
26.0,9,2,1,0,174.0,1,0,2,30.0,8,67.0,2.0,-1.0,0.0,0
25.0,1,2,1,0,352.0,1,0,2,30.0,8,156.0,5.0,-1.0,0.0,0
55.0,0,1,1,0,420.0,1,0,2,30.0,8,41.0,3.0,-1.0,0.0,0
38.0,4,1,2,0,49.0,0,0,2,30.0,8,108.0,3.0,-1.0,0.0,0
38.0,7,1,1,0,-762.0,1,1,2,30.0,8,408.0,2.0,-1.0,0.0,0
37.0,1,1,0,0,461.0,1,0,2,30.0,8,272.0,2.0,-1.0,0.0,0
30.0,1,1,1,0,119.0,1,0,2,30.0,8,281.0,2.0,-1.0,0.0,0
44.0,1,1,0,0,314.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,0
35.0,4,2,2,0,687.0,1,0,2,30.0,8,166.0,2.0,-1.0,0.0,0
40.0,1,1,1,0,0.0,1,0,2,30.0,8,376.0,3.0,-1.0,0.0,0
30.0,7,1,1,1,-849.0,1,0,2,30.0,8,138.0,2.0,-1.0,0.0,0
23.0,7,2,2,0,363.0,1,0,2,30.0,8,16.0,6.0,-1.0,0.0,0
46.0,4,2,2,0,2904.0,1,0,2,30.0,8,643.0,2.0,-1.0,0.0,1
32.0,1,1,1,0,1484.0,1,0,2,30.0,8,363.0,6.0,-1.0,0.0,0
38.0,1,1,1,0,602.0,1,0,2,30.0,8,161.0,6.0,-1.0,0.0,0
44.0,9,1,1,0,596.0,1,0,2,30.0,8,28.0,3.0,-1.0,0.0,0
33.0,9,2,1,0,268.0,1,0,2,30.0,8,275.0,6.0,-1.0,0.0,0
46.0,2,1,1,0,1375.0,1,0,2,30.0,8,170.0,6.0,-1.0,0.0,0
32.0,4,2,2,0,127.0,1,0,2,30.0,8,66.0,3.0,-1.0,0.0,0
58.0,1,1,1,0,1025.0,1,0,2,30.0,8,199.0,3.0,-1.0,0.0,0
35.0,1,1,1,0,674.0,1,0,2,30.0,8,274.0,2.0,-1.0,0.0,0
50.0,0,2,1,0,692.0,1,0,2,30.0,8,136.0,6.0,-1.0,0.0,0
